GeoFIPS,GeoName,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
17067,"Hancock, IL",484315,502363,536231,553257,523474,583608,595827,653478,649442,663589,607062,605415,619032,643320,514828,593121,641336,683222
17069,"Hardin, IL",118260,121283,122848,122381,114784,120191,116798,112470,110012,114576,117359,122867,128449,129109,112469,107120,106132,105717
17071,"Henderson, IL",148605,161961,186228,175241,161003,188202,193725,206039,198266,194341,212893,211687,232556,215566,178910,205747,223328,201065
17073,"Henry, IL",1159928,1225482,1291660,1251856,1236390,1370197,1477414,1508474,1406717,1410390,1514118,1509371,1610237,1518312,1475718,1482948,1501490,1436917
17075,"Iroquois, IL",789752,840805,844109,849895,848084,1012107,1046128,1095379,1118784,1103272,1113614,1094519,1190501,1140050,1033837,1185885,1076897,1056396
17077,"Jackson, IL",2271333,2359143,2297232,2342381,2408479,2480265,2445957,2470481,2494039,2555780,2524157,2511826,2457189,2724676,2629683,2772570,2662323,2805921
17079,"Jasper, IL",529838,556226,527189,609390,567257,580835,619745,672999,627965,685125,681553,612693,681573,681290,543385,515877,542544,568282
17081,"Jefferson, IL",1567380,1609724,1582962,1712038,1740345,1810639,1763536,1722410,1726298,1863938,1878923,1912469,1707469,1668602,1690280,1686122,1680172,1695482
17083,"Jersey, IL",411292,439986,442435,460631,461921,491426,490646,504047,496219,520182,515593,482442,514059,484639,508360,487948,493367,502115
17085,"Jo Daviess, IL",681735,703874,771393,756542,761001,841121,851277,806914,763448,807212,841638,809531,895537,865903,852024,862970,812410,819232
17087,"Johnson, IL",216325,232231,236247,223981,225662,245378,244651,238006,239021,249641,247117,238284,236816,237622,237706,229919,225677,226975
17089,"Kane, IL",17747972,18348122,19066405,19815782,20395009,21043932,21300224,20820420,19749706,20312430,20537983,20493877,20872873,20901024,21202757,21140553,21471957,21846847
17091,"Kankakee, IL",3545397,3632171,3660829,3760826,3754673,4003776,4036770,4063812,4086135,4145461,4136917,4344516,4287360,4225967,4261711,4383459,4366489,4370611
17093,"Kendall, IL",1660665,1647711,1721233,1982578,2248892,2490639,2666648,2703112,2508605,2598029,2653344,2777671,2649891,2623618,2783139,2826945,2877800,2910561
17095,"Knox, IL",1880581,1918647,1929635,1872426,1766451,1834029,1853041,1905838,1883516,1942822,1987148,1947451,1958935,1889270,1789162,1834303,1763589,1750985
17097,"Lake, IL",41573703,42748324,44029227,45953288,46924284,49657430,51259388,48998070,48101665,50298317,49752365,52382417,52173019,54086335,57300737,57791108,58704142,60106642
17099,"LaSalle, IL",4757378,4707661,4762162,4927036,4828825,5033760,5082690,5111948,4989489,5306311,5426345,5338639,5315099,5219030,5271458,5282238,5362331,5398514
17101,"Lawrence, IL",392802,400901,389626,450156,414166,456652,469539,483438,489352,500260,537815,528748,525900,522375,527142,505490,516322,510953
17103,"Lee, IL",1136047,1179670,1188841,1216733,1192544,1264205,1358457,1273980,1200712,1244776,1367393,1326721,1413236,1338028,1339798,1335417,1445488,1508358
17105,"Livingston, IL",1419574,1496651,1537523,1607596,1602274,1682020,1765195,1815085,1665177,1743426,1760245,1740937,1886879,1884318,1787533,1900803,1764773,1753899
17107,"Logan, IL",785757,813912,820594,831378,795629,891581,954056,994941,1033245,1040427,1072740,967050,1133563,1111793,943786,1106815,1055645,1110851
17109,"McDonough, IL",1064781,1115294,1100140,1087008,1085871,1175554,1202010,1254599,1284550,1292924,1309465,1301609,1301813,1249094,1137526,1179808,1150678,1150422
17111,"McHenry, IL",8496487,8930150,9285026,9777214,9893278,10374905,10530434,10241727,9657730,9747834,9858263,9932910,9680605,9982164,10178110,10098988,10166494,10241435
17113,"McLean, IL",8740717,8890849,9110311,9398701,9508172,10370562,10483824,10048006,10312972,10690882,10667444,10778397,10831190,11372251,11869056,12002700,11826318,11802499
17115,"Macon, IL",5566661,5533837,5543778,5678367,5790882,6006441,6216681,6626644,6589749,6767191,6756625,6546140,6523538,6543378,6554747,6405913,6238665,6523486
17117,"Macoupin, IL",1180750,1218719,1294856,1258550,1250293,1319222,1325981,1171978,1187837,1207101,1233255,1140578,1247534,1090768,1195334,1074504,1096295,1163098
17119,"Madison, IL",11155639,10676376,11321513,11424010,10857537,10404809,10548605,10737938,11116783,10489346,11269132,10959762,10902299,11732217,11100623,10721584,10794089,11293639
17121,"Marion, IL",1235806,1231956,1206532,1197682,1195941,1301231,1299956,1288295,1225463,1280400,1330563,1302804,1313414,1322661,1277650,1280697,1287918,1372400
17123,"Marshall, IL",354781,377133,385139,410543,406003,449600,457161,446376,434286,432122,455366,439286,473519,445818,395690,453634,416978,403674
17125,"Mason, IL",464951,495600,472731,486569,469706,496256,554072,573310,568238,602521,609999,578772,617388,596656,468271,544718,579311,577815
17127,"Massac, IL",896449,873569,870505,917556,880480,912620,865733,881041,812777,911977,911741,833318,815009,833769,741026,694090,685117,690326
17129,"Menard, IL",242618,255409,281558,281676,254691,286358,304237,317074,325255,319705,316877,287858,308998,278928,267013,236933,250856,289134
17131,"Mercer, IL",309242,320437,370890,366471,346031,391904,406028,440692,434049,434838,473380,470596,430242,366536,412809,377800,420641,403854
17133,"Monroe, IL",602855,627750,652884,703223,731006,766552,760228,779913,782215,844834,839837,836779,835415,835128,896581,865997,882959,923297
17135,"Montgomery, IL",1098482,1145936,1143444,1187111,1061036,1185638,1189986,1227725,1148534,1240175,1263881,1227876,1375283,1330718,1093283,1188741,1274122,1324737
17137,"Morgan, IL",1323478,1326636,1377583,1369309,1308462,1401731,1447328,1465621,1498980,1512056,1454435,1455821,1471127,1409766,1378474,1376639,1365793,1445898
17139,"Moultrie, IL",443320,483810,511929,569999,554918,622633,619022,586193,577623,618486,712757,795417,725515,677503,581590,571325,623786,692823
17141,"Ogle, IL",2357852,2283535,2387094,2540672,2461659,2661712,2762982,2753373,2524241,2664645,2742109,2653555,2728160,2634549,2722574,2735223,2701069,2721329
17143,"Peoria, IL",9068425,9047799,9230833,9835806,10047767,10394382,10561372,10871662,10543113,10899115,11733618,12352359,11242201,10839589,10936082,10717177,11186444,12040364
17145,"Perry, IL",512817,528363,549255,559222,569718,608002,612524,596839,621617,655114,680987,681316,701664,680835,638393,647016,651924,712065
17147,"Piatt, IL",396960,412130,397148,408475,377518,450243,475319,497027,495790,501418,509114,471923,488278,423571,443287,424724,426637,477520
17149,"Pike, IL",419782,422837,449941,472957,445235,501460,512046,481635,485805,553791,544612,532807,603499,614951,545855,629663,613389,623777
17151,"Pope, IL",77164,81389,91690,93854,96031,101125,95505,96681,90242,97193,100733,98813,97362,92644,103258,93027,99490,96338
17153,"Pulaski, IL",174830,188432,197180,201993,200839,226512,221733,237226,220100,235620,235930,223889,230819,237403,233971,246211,258663,236180
17155,"Putnam, IL",268174,285213,268727,403551,421106,332242,306660,311545,303995,322123,348655,355772,336939,340336,323396,351440,348240,338034
17157,"Randolph, IL",1620150,1662258,1696184,1743269,1630562,1737471,1733485,1765711,1668535,1737360,1784081,1674270,1662818,1549453,1540865,1510682,1423239,1470109
17159,"Richland, IL",528552,525337,498555,544144,529571,577901,580887,575293,620280,641127,592603,589364,633574,754526,812538,898151,925273,962210
17161,"Rock Island, IL",8419787,7921650,8225774,8895097,9009739,9355904,9471979,9793771,9379531,9762699,10067544,10260019,9938959,10145458,10216326,10199947,10404094,10496180
17163,"St. Clair, IL",8631841,9085838,9404218,9625451,9796006,10141404,10319635,10402493,10531340,10561196,11004488,10849041,10628847,10689808,10538141,10525960,10616286,10679494
17165,"Saline, IL",1168835,1144085,1164189,1127616,1105923,1166823,1201567,1116714,1153838,1118437,1104858,1176047,1158433,1078788,982085,871157,889487,849787
17167,"Sangamon, IL",9669824,9821494,9527195,9506003,9488429,9764004,9804734,9716889,9763245,10021322,10068151,9870170,9926182,10056030,10218497,10058948,10125082,10570791
17169,"Schuyler, IL",211619,210304,245854,247788,230974,257755,251361,264901,282372,278612,262037,275477,298402,295447,271538,285042,286222,285717
17171,"Scott, IL",153778,160452,163539,177122,176882,177632,187996,190986,188740,203792,200077,198283,197879,180946,146400,166408,166276,189956
17173,"Shelby, IL",515585,515811,524558,567355,564982,634749,654960,685427,680560,718349,697500,662479,713488,691409,681757,684249,705315,810282
17175,"Stark, IL",168643,172564,173339,178535,163244,185477,214393,243128,224113,226460,255880,237686,256535,219951,226737,237581,251750,227465
17177,"Stephenson, IL",1674506,1640751,1726316,1756215,1771763,1884664,1990634,1928758,1838865,1878544,1954806,1953298,2052187,2024024,1981416,1994216,1897427,1923456
17179,"Tazewell, IL",6065859,5886453,5925158,5880093,6660536,7581868,8403253,8249124,8018404,9151273,10851956,12772983,10937285,11583241,10118112,9108186,8177447,8206096
17181,"Union, IL",431679,461895,447443,442834,434875,474969,453623,449330,441235,486943,468234,455555,463616,452441,456061,480356,455045,448465
17183,"Vermilion, IL",2804349,2884675,2975138,3064125,2998181,3215797,3178323,3159392,3007537,3105132,3124018,3182462,3221183,3292122,3180311,3214461,3196706,3285723
17185,"Wabash, IL",411322,409266,408923,411216,373177,398001,398545,382393,388326,397705,406680,397635,407717,383927,350236,350747,373729,376181
17187,"Warren, IL",535325,604456,614185,600771,575759,631346,659982,688514,697074,676159,707582,696402,746535,700978,639761,689555,718109,750948
17189,"Washington, IL",465125,491127,503475,551682,502117,576921,555846,597567,696801,1069098,1094702,784472,843348,868092,742961,833583,898282,1013500
17191,"Wayne, IL",322893,339359,408230,624315,716240,1118152,508897,842556,596951,1009693,569329,591157,595381,629555,663586,649001,604981,648342
17193,"White, IL",504014,529614,559747,587497,546428,605521,610258,634374,616023,634474,668136,640965,672146,676476,607841,594068,597729,573158
17195,"Whiteside, IL",1666288,1657068,1725974,1771341,1789700,1937356,2029380,2028214,1991409,2090152,2233012,2262080,2303734,2119649,2130629,1997881,2077581,2090471
17197,"Will, IL",17731103,18098375,18896417,19985136,20875939,21719745,22604665,22479713,22214201,23117504,24122378,24202963,24443412,25962287,26858890,27399059,27685330,28209374
17199,"Williamson, IL",1978591,2068290,2097621,2136056,2241555,2434182,2483815,2581036,2597081,2705781,2807422,2826162,2735877,2654321,2637918,2662912,2700573,2796011
17201,"Winnebago, IL",11784030,11978612,12123889,12437706,12731522,13177682,13516756,13341923,12644478,12628099,12972522,12989741,12641167,12818228,12642576,12582907,12757249,13080810
17203,"Woodford, IL",855421,895229,919728,946386,916843,1010987,1041348,1070165,1054899,1081990,1116539,1098581,1240713,1245415,1194641,1217365,1156829,1155062
18001,"Adams, IN",1122771,1192568,1252633,1277475,1203418,1264995,1271809,1166758,981004,1104368,1161668,1198368,1222110,1278431,1239264,1281672,1351353,1416976
18003,"Allen, IN",14612671,14829696,15304117,15718183,16174422,16746126,17109894,16333148,15208829,15532220,15910035,16777850,16729110,18087674,18874695,18938297,19105381,19716158
18005,"Bartholomew, IN",3515083,3437741,3597936,3800280,3986858,4399441,4884391,5174024,4303546,5208278,5382381,5824681,6024392,5847599,5804117,5827358,6063299,6363058
18007,"Benton, IN",246348,270853,253418,257184,245908,271939,273217,297561,276070,347453,386100,340738,432963,389086,363736,427764,406379,421798
18009,"Blackford, IN",327764,336162,339140,353785,345736,352071,349534,318441,272640,296022,289559,289344,287331,286216,267607,299424,297807,292995
18011,"Boone, IN",1312836,1394975,1480641,1608427,1652189,1749743,1761323,1859272,1740312,1848527,2002293,2054879,2662728,3716155,3879642,3894398,4344034,4528949
18013,"Brown, IN",242524,249545,246365,238326,236837,253558,240808,235746,224535,228497,235088,240847,239823,247151,243485,242380,236847,241987
18015,"Carroll, IN",534864,567868,567315,577442,552379,596716,626289,631668,583057,627696,649971,573696,619243,603669,567678,618213,618854,661601
18017,"Cass, IN",1218353,1282787,1307091,1319102,1254489,1350836,1346618,1354161,1172399,1205606,1241522,1180839,1243012,1252319,1164403,1214464,1220270,1258237
18019,"Clark, IN",3494363,3376350,3477984,3533835,3664046,3902138,4086459,4093366,4005082,4202096,4342225,4366212,4404271,4380722,4326567,4343758,4355017,4380616
18021,"Clay, IN",526609,545181,603344,619396,612107,649324,641889,599460,541302,615705,631564,578547,640939,617903,597363,599020,618062,640668
18023,"Clinton, IN",1189468,1321962,1184403,1192191,1091305,1144016,1176514,1177357,1062048,1101341,1149025,1111284,1131160,1100580,1035616,1005079,1029168,1100849
18025,"Crawford, IN",169750,178208,186414,177032,172457,182127,174849,167018,153342,179812,179899,181715,180811,181866,181310,180768,188878,188897
18027,"Daviess, IN",926199,908124,971161,946530,959748,1034449,1068698,1041737,995634,1006180,1032277,959892,1073173,1044073,1104312,1055918,1116774,1159916
18029,"Dearborn, IN",1583535,1653226,1675331,1715805,1586019,1618805,1544146,1453435,1367409,1463501,1569076,1654756,1408185,1444298,1553011,1552498,1547368,1510907
18031,"Decatur, IN",981201,1019990,1073571,1039516,1062031,1142235,1183322,1166671,943678,1195020,1212985,1334206,1379694,1350793,1247248,1292516,1374281,1431726
18033,"DeKalb, IN",1867595,2099790,2171189,2211462,1998419,1916153,2047254,1935736,1662361,1909355,1935551,2045201,2219702,2210885,2333251,2413806,2418339,2466948
18035,"Delaware, IN",3913738,3902199,4003732,3903392,3844701,3901938,3733663,3633323,3327328,3474690,3500579,3567748,3622747,3688306,3762814,3754936,3827953,3872532
18037,"Dubois, IN",2049363,2133854,2205696,2230031,2352192,2438456,2339601,2198366,1937394,2129473,2202933,2162905,2291257,2465433,2598251,2506210,2573161,2615764
18039,"Elkhart, IN",7863219,8457392,9298688,9823557,10490183,11128452,11200098,9696318,7311006,9070640,8971031,9218193,9573267,10168793,10329039,10767472,11979393,12038611
18041,"Fayette, IN",752039,828971,846553,783766,748813,755398,706148,619183,513588,568472,572395,557890,567528,552589,537627,549131,556121,583073
18043,"Floyd, IN",2082314,2118425,2210513,2321020,2374952,2511176,2490214,2476661,2279655,2354728,2263717,2240907,2272180,2369357,2425417,2534222,2530820,2600472
18045,"Fountain, IN",403955,441457,475938,488043,471252,479612,538877,546745,432167,536960,529364,556540,606113,516671,498302,517273,500903,536769
18047,"Franklin, IN",456000,441590,496666,501497,477640,485912,472426,461574,461694,463526,473288,453820,448027,501358,465677,470792,486509,495074
18049,"Fulton, IN",551309,576482,589963,608059,587094,590067,625894,622995,525094,601982,597713,616560,626644,602526,598362,606147,642335,626150
18051,"Gibson, IN",1682281,1843851,2124174,2143206,2288886,2526378,2627591,2471818,2094430,2634685,2621022,2673051,2884952,2823282,2677512,2838950,3049925,2902220
18053,"Grant, IN",2050557,2142238,2254695,2192482,2154756,2320772,2284470,2281994,2093303,2478550,2511756,2483987,2467953,3784940,3999219,4490689,3829678,4276362
18055,"Greene, IN",625328,631729,636921,627173,624164,654822,643440,614068,614855,592637,573078,563203,553988,569177,579959,566956,568536,623538
18057,"Hamilton, IN",8879925,8984597,9911984,10471790,11103773,11281535,11932259,11636869,11272392,11907366,11943224,12534137,12962748,14366720,15087232,15547416,15934100,16176217
